dms_orig,dms_dest,dms_mode,sctg2,tons_2015,value_2015
50,24,1,13,11.9251,1.0048
50,25,1,13,0.9788,0.2897
50,29,1,13,0.0288,0.0029
50,33,1,13,8.9043,0.2728
50,34,1,13,4.0025,1.1558
50,34,2,13,1.3225,0.3646
50,37,2,13,0.743,0.3104
50,37,5,13,0.0001,0.0062
50,39,1,13,4.9504,0.9736
50,39,2,13,1.1197,0.0174
50,40,1,13,0.0601,0.0126
50,42,1,13,0.0162,0.0002
50,44,1,13,0.8369,0.2343
50,48,1,13,0.3537,0.0021
50,50,1,13,1200.1064,26.8758
50,50,2,13,99.4542,0.7617
51,1,1,13,3.7077,1.242
51,9,1,13,0.9735,0.2863
51,11,1,13,0.0017,0.0003
51,12,1,13,3.1882,0.9828
51,12,5,13,0.1381,0.0204
51,13,1,13,4.614,1.1535
51,17,1,13,2.2562,1.1112
51,19,1,13,1.2755,0.3502
51,21,1,13,1.2071,0.3492
51,23,1,13,1.2693,0.3542
51,24,1,13,44.3137,128.6542
51,24,5,13,0.1223,0.6999
51,25,1,13,0.9048,0.2708
51,26,1,13,0.899,0.2677
51,27,1,13,0.9063,0.2761
51,33,1,13,1.0369,0.3115
51,34,1,13,5.8796,1.4791
51,34,5,13,0.1031,1.2868
51,36,1,13,3.9337,1.3477
51,37,1,13,170.4915,7.3023
51,39,1,13,19.2146,5.1733
51,42,1,13,31.4655,6.7569
51,45,1,13,1.8447,0.9286
51,47,1,13,86.9063,1.4351
51,48,1,13,1.6445,1.5497
51,50,1,13,0.002,2.3595
51,51,1,13,1351.7923,98.8826
51,54,1,13,225.9214,4.8075
51,55,1,13,1.0042,0.3794
53,2,3,13,1.9366,2.086
53,6,1,13,0.6143,0.0824
53,16,1,13,7.2168,0.4313
53,18,1,13,3.7684,0.6384
53,41,1,13,7.0925,1.9105
53,42,1,13,0.1003,0.1422
53,48,1,13,58.3639,1.0272
53,53,1,13,752.618,28.1282
54,17,1,13,0.0653,10.6092
54,23,1,13,0.0292,0.0176
54,24,1,13,0.0068,8.1261
54,26,1,13,5.7484,0.0436
54,36,1,13,2.4098,0.044
54,39,1,13,0.8598,0.8955
54,42,1,13,6.6873,2.766
54,50,1,13,0.0562,2.0532
54,51,1,13,4.9757,1.6024
54,54,1,13,76.5144,8.2458
55,17,1,13,2.4452,0.8971
55,18,1,13,5.7318,6.374
55,19,1,13,4.1147,13.6993
55,26,1,13,2.0621,1.1293
55,27,1,13,28.1927,89.3135
55,38,1,13,0.001,4.3014
55,39,1,13,0.0749,2.3184
55,39,5,13,0.9197,2.0061
55,42,1,13,1.8245,14.1543
55,42,5,13,0.0358,0.0247
55,46,1,13,4.8303,1.58
55,55,1,13,3321.3876,137.2744
55,55,2,13,63.3219,15.2329
56,4,1,13,3.5632,0.373
56,4,2,13,74.7858,3.8494
56,4,5,13,34.7901,1.6648
56,5,2,13,27.773,4.6958
56,6,1,13,22.9736,2.874
56,6,2,13,30.3077,6.5921
56,8,1,13,233.6176,26.2363
56,8,2,13,22.8317,2.5282
56,12,1,13,0.7836,0.2695
56,12,2,13,7.1391,1.6593
56,13,1,13,3.2673,0.7458
56,16,1,13,3.5401,2.2692
56,16,2,13,7.8169,1.8946
56,17,1,13,45.7885,3.7391
56,18,1,13,0.4748,2.5558
56,19,1,13,5.3566,1.1965
56,20,1,13,97.0016,8.853
56,20,2,13,104.0878,6.7246
56,21,1,13,3.3246,0.4366
56,21,2,13,18.6198,3.4547
56,26,1,13,1.8438,0.2499
56,26,2,13,28.3566,1.6994
56,27,1,13,0.9167,3.0391
56,27,2,13,81.545,4.0647
56,28,1,13,0.1143,0.0429
56,29,1,13,2.5646,0.0001
56,30,1,13,47.2606,6.8367
56,31,1,13,9.2623,1.2822
56,32,1,13,0.1281,0.6003
56,34,2,13,10.6482,2.3061
56,36,1,13,5.0763,3.0511
56,37,1,13,4.6768,1.4535
56,37,2,13,4.5116,1.1136
56,38,1,13,0.0024,0.0355
56,39,1,13,11.5916,2.4503
56,39,2,13,6.045,0.5042
56,40,1,13,63.6634,5.0512
56,40,2,13,144.769,13.5576
56,40,5,13,20.5619,1.861
56,41,2,13,15.908,0.6517
56,42,1,13,0.0531,0.0033
56,45,1,13,0.8778,1.348
56,46,1,13,5.157,1.1942
56,47,1,13,31.3443,1.832
56,48,1,13,86.7367,7.6769
56,48,2,13,466.9553,36.7485
56,48,5,13,53.2963,4.3278
56,49,1,13,10.4947,2.2165
56,49,2,13,1.634,0.6299
56,51,1,13,8.3035,2.0929
56,53,1,13,20.2023,3.0475
56,53,2,13,14.2539,3.2859
56,53,5,13,30.3741,5.993
56,54,1,13,1.1898,0.5087
56,54,2,13,12.1126,1.6646
56,56,1,13,176.9855,22.4358
56,56,2,13,60.8107,5.0171
1,1,1,14,29.7118,6.4354
1,12,1,14,0.5516,0.7276
1,37,1,14,24.1533,7.0997
1,42,1,14,0.295,0.0183
1,54,1,14,8.5463,5.3518
2,2,1,14,4.2491,1.1048
2,4,5,14,0.2917,0.4824
2,5,5,14,0,0.003
2,6,5,14,160.2382,360.2487
2,12,5,14,0.0665,0.1212
2,13,5,14,0.0726,0.2268
2,19,5,14,0,0.0114
2,20,5,14,0.0001,0.1541
2,22,5,14,0.0007,0.546
2,24,5,14,0.1059,0.1947
2,26,5,14,0.0723,0.1265
2,30,5,14,0.0682,0.1825
2,32,5,14,0.2634,0.564
2,35,5,14,0.0001,0.0169
2,36,5,14,0.1726,0.3274
2,37,5,14,0.1559,0.3415
2,39,5,14,0.0809,0.187
2,41,5,14,0.0743,0.1571
2,42,5,14,0.0815,0.1429
2,45,5,14,0.082,0.1579
2,46,5,14,0.0861,0.2833
2,47,5,14,0.0803,0.1731
2,48,5,14,0.206,0.9768
2,53,5,14,0.1753,0.3673
4,4,1,14,1900.931,3258.4174
4,4,2,14,566.131,846.384
4,19,1,14,4.5308,55.4229
4,22,1,14,16.872,4.7013
4,48,1,14,14.5267,86.7366
4,54,1,14,9.5032,127.6694
5,5,1,14,12.2754,3.1916
6,4,4,14,0.0156,0.9016
6,4,5,14,0.2135,10.1403
6,6,1,14,459.7358,472.6101
6,6,5,14,0.3078,194.472
6,8,5,14,0.0444,25.8885
6,9,1,14,0.488,3.6769
6,17,1,14,1.9447,1.8568
6,19,1,14,0.0478,0.009
6,21,5,14,0.0107,0.5431
6,23,1,14,0.2013,1.1029
6,30,1,14,0.0001,0.1733
6,35,5,14,0.0544,0.2207
6,39,1,14,3.5339,19.8452
6,41,1,14,0.0925,0.3076
6,41,5,14,0.0002,16.0822
6,42,1,14,3.1601,6.372
6,45,1,14,0.0095,0.2724
6,48,1,14,0.4949,14.4821
6,49,1,14,0.2913,33.0645
6,49,4,14,0.4757,293.0493
6,55,1,14,1.0424,1.1439
8,8,1,14,30.9164,8.0383
8,19,1,14,16.4336,200.6421
8,42,1,14,15.2845,219.3326
8,49,1,14,0.3019,835.9861
9,9,1,14,21.4671,5.5815
10,1,1,14,4.2462,1.0792
10,5,1,14,0.3504,0.0022
10,6,1,14,0.5869,0.0002
10,6,5,14,0.2295,1.7635
10,8,1,14,0.7449,0.3554
10,10,1,14,7.9094,2.0564
10,12,1,14,0.81,0.9664
10,13,1,14,1.4627,0.6584
10,17,1,14,2.6421,1.6216
10,18,1,14,7.0334,2.7736
10,21,1,14,5.2556,1.8285
10,24,1,14,2.2652,1.0828
10,31,1,14,3.8344,2.9893
10,34,1,14,0.9078,0.0033
10,36,1,14,0.7385,3.3239
10,37,1,14,18.7039,3.6267
10,39,1,14,19.9814,21.7369
10,39,2,14,4.3539,2.8442
10,42,1,14,10.7677,6.0751
10,42,5,14,0.2252,0.2689
10,45,1,14,5.7237,3.5712
10,47,1,14,2.3362,0.6175
10,48,1,14,1.6513,0.7603
10,53,1,14,3.2938,1.144
10,55,1,14,1.843,3.4458
11,11,1,14,4.6356,1.2053
12,1,1,14,12.2414,5.8064
12,1,2,14,2.9109,7.86
12,6,1,14,0.0001,3.0802
12,6,5,14,2.1957,2.8413
12,9,1,14,0.7867,0.0856
12,10,5,14,27.0089,9.1375
12,12,1,14,151.7964,88.7655
12,13,1,14,3.527,0.7783
12,17,1,14,0.2656,1.1723
12,18,1,14,1.9463,4.0048
12,20,1,14,2.3115,1.1003
12,20,5,14,0.5162,2.0141
12,21,1,14,0.0765,0.0001
12,22,1,14,0.984,0.0004
12,25,1,14,0.037,0.1535
12,27,1,14,0.0002,9.3878
12,28,2,14,27.5599,9.6944
12,34,1,14,3.1861,2.3471
12,39,1,14,5.2941,11.1459
12,39,2,14,6.1566,17.0182
12,40,1,14,1.5302,3.074
12,42,1,14,2.9384,9.4231
12,42,2,14,2.1529,0.354
12,45,1,14,2.9849,1.3524
12,45,2,14,4.0011,10.9798
12,47,1,14,1.461,1.5098
12,47,2,14,20.0245,7.479
12,48,1,14,4.242,1.5329
12,51,1,14,0.4041,0.1248
12,51,2,14,2.516,0.5104
12,53,5,14,0.0001,0.779
12,55,1,14,0.7935,0.8008
13,1,1,14,0.0182,0.0032
13,4,1,14,0.001,0.0099
13,5,2,14,1.9531,0.2359
13,5,5,14,1.4225,0.1903
13,12,1,14,0.0055,0.0001
13,13,1,14,40.4726,18.3046
13,13,2,14,4.7821,0.5276
13,13,5,14,0.299,0.2203
13,18,2,14,0.322,0.0002
13,21,1,14,5.7591,28.4655
13,22,5,14,1.9261,0.7602
13,26,2,14,0.9727,0.1953
13,37,5,14,0.6262,0.0013
13,39,2,14,3.6715,0.0738
13,42,2,14,0.8004,0.0109
13,45,1,14,0.7555,1.7794
13,45,2,14,1.1573,0.0001
13,47,1,14,2.8931,9.148
13,51,2,14,4.5889,0.5399
15,15,1,14,5.5523,1.6024
16,16,1,14,7.2872,1.8947
17,1,1,14,1.0702,0.124
17,4,5,14,0.1719,1.4915
17,5,1,14,0.1461,2.2763
17,5,5,14,0.018,0.1208
17,6,1,14,0.0019,0.0052
17,6,5,14,0.0012,0.0144
17,9,5,14,0.0001,0.7091
17,11,5,14,0.002,0.3128
17,12,1,14,0.1669,5.8303
17,12,5,14,0.3194,3.0815
17,16,1,14,0.0035,0.0171
17,17,1,14,293.4973,347.7158
17,17,2,14,5.1206,2.8862
17,17,5,14,0.5352,8.4215
17,18,1,14,36.79,44.4573
17,18,5,14,0.1716,2.0707
17,19,1,14,0.816,7.7411
17,19,5,14,0.1105,1.1207
17,21,1,14,150.7052,41.801
17,21,5,14,0.2071,0.0387
17,22,5,14,0.1246,0.3014
17,25,5,14,0.1729,0.1848
17,26,1,14,1.422,12.3616
17,26,2,14,1.8518,0.8279
17,26,5,14,0.0001,0.1751
17,27,1,14,9.2594,61.8009
17,27,5,14,0.3767,0.2857
17,28,5,14,0.0001,0.0261
17,29,1,14,3.0277,10.3482
17,29,5,14,0.2772,2.4465
17,31,5,14,0.0003,4.4917
17,36,1,14,0.3407,4.1219
17,36,5,14,0.1282,0.7587
17,37,5,14,0.0002,0.0068
17,38,1,14,0.4942,3.1193
17,39,1,14,3.8483,6.6439
17,39,5,14,0.2093,0.5044
17,40,1,14,0.5074,5.012
17,42,1,14,0.8092,13.4337
17,42,2,14,245.6879,100.6043
17,42,5,14,0.069,0.0137
17,45,1,14,0.8967,17.1221
17,47,1,14,0.5625,0.9623
17,47,5,14,0.1123,0.2177
17,48,1,14,3.8185,49.9017
17,51,1,14,0.375,0.3313
17,55,1,14,23.9134,65.2085
18,6,1,14,2.6344,13.5719
18,18,1,14,31.0982,12.4559
18,21,1,14,1.7613,0.8014
18,29,1,14,0.0488,48.292
18,30,1,14,4.1755,29.5025
18,37,1,14,32.3342,237.8709
18,39,1,14,8.011,21.3272
18,42,1,14,3.7311,23.5666
19,19,1,14,10.1072,2.6279
19,19,5,14,0.0546,0.0023
20,20,1,14,15.2468,3.9641
21,1,1,14,13.6079,10.2521
21,6,1,14,0.3643,1.3115
21,12,1,14,6.1253,1.1215
21,17,1,14,7.6864,3.3316
21,18,1,14,2.9128,2.8543
21,21,1,14,40.2694,68.4725
21,25,1,14,2.0155,3.3413
21,25,2,14,5.3662,4.3309
21,26,1,14,3.6475,4.1797
21,27,1,14,9.3088,0.0901
21,29,1,14,0.4898,0.0086
21,37,1,14,12.553,8.7868
21,39,1,14,36.1668,20.1046
21,40,1,14,7.365,18.7655
21,42,1,14,1.5352,1.6468
21,45,1,14,1.1515,0.0209
21,48,1,14,3.4606,2.8826
21,51,1,14,0.4549,0.0013
21,53,1,14,0.1278,0.0007
22,21,2,14,19.704,0.095
22,21,3,14,158.6261,53.8004
22,21,5,14,209.5478,54.7905
22,22,1,14,33.2771,8.6521
22,29,3,14,693.0029,196.6893
23,23,1,14,8.5673,2.2275
24,24,1,14,31.5441,9.1262
24,36,5,14,0.0001,0.1288
24,39,5,14,0.1014,0.0081
25,25,1,14,39.3329,10.2265
25,33,1,14,1.7539,1.6285
26,4,5,14,0,0.1295
26,5,5,14,0,0.1664
26,6,5,14,0.0003,0.0821
26,8,1,14,0.0003,0.0034
26,8,5,14,0.0158,0.1307
26,12,5,14,0,0.0025
26,13,5,14,0,0.0009
26,15,5,14,0,0.004
26,17,5,14,0,0.3649
26,21,5,14,0.0145,0.0042
26,22,5,14,0.0026,0.3667
26,23,5,14,0.0004,0.0571
26,25,5,14,0,0.0472
26,26,1,14,23.9878,6.5023
26,26,2,14,9951.8125,1333.413
26,26,5,14,0.3084,0.6672
26,27,5,14,0,0.2079
26,36,5,14,0,0.0014
26,40,1,14,0.0028,0.7073
26,41,5,14,0,0.0008
26,42,5,14,0,0.09
26,44,5,14,0,0.0049
26,47,5,14,0,0.0373
26,48,5,14,0,0.3873
26,49,5,14,0.0175,0.0562
26,51,5,14,0,0.0029
27,1,2,14,2917.196,143.0689
27,17,2,14,4956.9382,250.5138
27,18,2,14,2594.936,134.9751
27,18,3,14,1015.0121,70.5945
27,18,5,14,6586.9253,342.6197
27,26,2,14,1641.3656,85.0685
27,26,5,14,1968.9514,102.2629
27,27,1,14,116.4555,20.7559
27,27,2,14,5970.8115,548.2606
27,38,2,14,0.602,0.0092
27,39,3,14,4313.4751,319
27,39,5,14,885.823,46.561
27,42,2,14,1011.9396,52.6504
27,42,5,14,3714.698,174.1239
27,55,2,14,14601.2188,784.2763
28,1,1,14,2.2376,0.3035
28,28,1,14,10.717,2.7864
29,17,1,14,0.5218,0.1956
29,18,1,14,5.6413,5.5127
29,29,1,14,401.7577,254.3641
30,4,1,14,1.6117,6.4345
30,4,2,14,6.5032,33.5745
30,6,4,14,0.1279,301.1275
30,30,1,14,20.5656,289.3412
30,30,5,14,0.2206,0.7986
30,34,4,14,0.1404,262.0978
30,42,1,14,12.9151,166.1114
30,49,1,14,0.004,69.8969
30,53,2,14,2.275,8.014
30,53,5,14,0.1575,2.4767
31,12,1,14,0.0406,5.8789
31,27,1,14,0.662,56.3678
31,31,1,14,19.1341,6.516
31,48,1,14,1.5876,1.1792
32,12,1,14,0.9572,112.7929
32,25,1,14,0.0001,0.0178
32,32,1,14,19.7332,5.1307
32,49,1,14,0.6428,315.9705
33,33,1,14,10.8039,2.8981
34,1,1,14,0.2742,9.9598
34,5,1,14,0.0001,0.0047
34,6,1,14,0.1909,15.6713
34,6,5,14,0.0001,2.1825
34,9,1,14,0.0001,0.0163
34,12,1,14,5.0625,407.4472
34,12,5,14,0.5505,3.7298
34,13,1,14,0.0001,0.1105
34,17,1,14,0.2056,18.1692
34,22,1,14,0.1572,2.2106
34,22,5,14,0.3018,0.8627
34,25,1,14,0.0483,1.7343
34,27,1,14,0.0002,0.023
34,27,5,14,0.0002,1.0541
34,29,1,14,0.0002,0.7182
34,31,1,14,0.0041,8.9381
34,32,1,14,0.0478,2.2278
34,34,1,14,52.5113,27.3157
34,36,1,14,0.1863,0.6471
34,37,1,14,2.4358,79.7922
34,39,1,14,0.1159,5.8364
34,42,1,14,0.2577,1.6722
34,47,1,14,0.0002,17.9338
34,48,5,14,0.1169,2.3342
34,55,1,14,0.9606,12.3478
34,56,1,14,0.0001,0.0516
35,9,1,14,26.2035,189.1915
35,28,1,14,6.7226,47.0579
35,29,1,14,37.2147,271.354
35,35,1,14,8.8908,2.3116
35,40,1,14,0.1134,15.8499
35,48,1,14,100.4009,724.5579
36,34,1,14,0.0001,7.5862
36,36,1,14,105.6227,30.9072
37,1,1,14,0.0253,0.4008
37,1,5,14,0.0015,0.0029
37,37,1,14,30.188,10.4765
38,38,1,14,5.4324,1.4124
39,1,1,14,0.2146,0.0014
39,5,1,14,0.0006,0.017
39,6,1,14,0.1076,0.0762
39,6,2,14,0.0234,3.525
39,18,1,14,29.2503,86.814
39,21,1,14,0.0197,1.2002
39,26,1,14,1.6511,3.8017
39,29,1,14,0.0568,0.0257
39,33,1,14,0.2744,2.3867
39,34,1,14,2.7177,3.288
39,36,1,14,6.3056,9.4837
39,37,1,14,0.7376,0.0902
39,39,1,14,86.0408,56.1342
39,40,1,14,0.1135,0.0454
39,42,1,14,0.294,0.0625
39,47,1,14,0.0081,0.1858
39,51,1,14,0.7743,2.0965
40,40,1,14,28.8843,13.8606
40,42,1,14,0.7661,0.0145
41,29,1,14,0.1032,0.3486
41,34,1,14,0.0001,0.5868
41,39,1,14,0.2897,0.1308
41,41,1,14,8.2839,2.1179
41,48,5,14,0.0002,2.3668
41,51,1,14,0.0257,1.4762
42,1,1,14,0.9764,6.0512
42,6,1,14,0.1421,0.6075
42,6,5,14,0.5325,1.1487
42,9,1,14,0.0144,0.6804
42,13,1,14,0.1525,0.1777
42,13,5,14,0.0029,0.0014
42,17,1,14,1.6701,6.0003
42,18,1,14,12.3691,33.4807
42,21,1,14,2.6772,8.1066
42,25,1,14,2.7076,5.3534
42,26,1,14,2.0417,3.1889
42,27,1,14,0.0002,0.0432
42,29,1,14,0.0002,0.0487
42,31,1,14,1.8722,5.7791
42,32,1,14,0.5316,7.3466
42,33,1,14,0.0145,0.5577
42,34,1,14,0.0001,0.0156
42,36,1,14,0.5662,13.8039
42,37,1,14,3.7812,2.8028
42,39,1,14,22.3705,89.2255
42,41,5,14,0.0245,0.0283
42,42,1,14,74.0556,45.7573
42,45,1,14,0.2914,6.9016
42,47,1,14,0.0408,0.3313
42,48,1,14,0.026,0.1192
42,51,1,14,10.9591,25.1733
42,53,1,14,1.0301,109.2516
42,53,4,14,0.0001,3.741
42,53,5,14,0.0001,4.9878
42,54,1,14,0.1065,0.0027
42,55,1,14,0.7542,2.1459
44,44,1,14,4.3413,1.1287
45,45,1,14,21.0383,7.4024
46,46,1,14,5.9677,1.5516
47,1,1,14,2.065,6.7009
47,5,1,14,1.5266,2.2377
47,12,1,14,0.3607,0.2032
47,13,1,14,0.7506,2.4086
47,16,1,14,3.8318,7.0653
47,17,1,14,19.8854,26.2549
47,18,1,14,14.712,28.0986
47,19,1,14,2.4036,0.1733
47,27,1,14,2.9507,6.7584
47,28,1,14,0.1899,24.6392
47,29,1,14,6.5569,31.503
47,34,1,14,1.6829,6.7685
47,37,1,14,3.4749,26.2519
47,39,1,14,19.67,39.3704
47,42,1,14,4.8376,28.2437
47,45,1,14,0.8886,204.0988
47,47,1,14,82.05,107.5848
47,48,1,14,6.7263,33.4149
47,51,1,14,18.9916,168.6364
47,55,1,14,18.4939,167.3381
48,1,1,14,0.4018,18.3878
48,6,1,14,4.0215,0.5817
48,12,1,14,0.0083,0.0002
48,18,1,14,0.7397,0.1887
48,18,2,14,7.0266,0.7556
48,20,1,14,0.255,0.0116
48,21,1,14,3.0065,3.7786
48,22,1,14,14.2286,2.8718
48,27,1,14,0.0087,0.0019
48,29,1,14,5.913,1.0465
48,35,1,14,0.1421,0.0316
48,39,1,14,3.7802,0.8467
48,40,1,14,400.6058,18.0267
48,41,1,14,0.5232,0.1271
48,41,2,14,1.0351,0.4739
48,42,1,14,5.8279,53.919
48,45,1,14,0.0113,0.0003
48,47,1,14,0.5917,0.1577
48,48,1,14,2151.0896,162.5915
48,53,1,14,0.0034,0.0002
48,55,1,14,0.7295,0.2091
49,6,1,14,0.1926,0.0026
49,16,1,14,0.2885,0.0066
49,26,1,14,0.2165,0.137
49,37,1,14,2.2374,49.6583
49,39,1,14,17.5494,518.0239
49,39,5,14,13.9832,502.912
49,41,1,14,2.7945,46.6081
49,49,1,14,18.489,4.8085
49,53,1,14,1.8229,23.6965
49,56,1,14,0.1717,0.0606
50,50,1,14,3.4627,0.9003
51,10,1,14,0.0018,0.0004
51,42,1,14,0.0082,0.0026
51,51,1,14,33.5431,8.7211
53,6,1,14,0.2895,0.3757
53,16,1,14,0.2491,1.1282
53,41,1,14,103.3643,6.4514
53,49,4,14,0.098,322.7208
53,53,1,14,101.0531,21.6143
54,18,1,14,1.6033,0.7852
54,21,1,14,32.1849,10.9431
54,25,1,14,0.6166,0.1813
54,33,1,14,0.4269,0.0339
54,39,1,14,2.2246,0.6195
54,42,1,14,1.7113,0.8302
54,47,1,14,0.1005,0.1286
54,51,1,14,17.8673,5.4577
54,54,1,14,41.4739,11.4805
55,55,1,14,26.4139,6.8677
56,8,1,14,0.1729,1.2216
56,8,5,14,0.0004,0.1092
56,38,1,14,0.2381,0.7366
56,38,5,14,0.1377,0.0427
56,39,5,14,0.0686,0.1582
56,49,1,14,0.028,0.1883
56,56,1,14,3.9936,7.1324
56,56,5,14,0.1605,0.3536
1,1,1,15,5712.9723,502.6602
1,1,2,15,2172.6414,122.5685
1,12,1,15,753.5748,30.1431
1,13,1,15,236.4083,9.4563
1,18,2,15,771.231,146.7436
1,22,1,15,124.0812,4.9633
1,28,1,15,61.4506,4.8709
1,39,2,15,699.0203,115.4085
2,2,1,15,17.613,0.7045
2,2,2,15,1001.9418,28.7397
4,4,1,15,170.4382,6.8175
4,4,2,15,5352.9653,223.9191
4,32,1,15,50.5595,2.0224
6,6,1,15,1340.291,53.6116
6,48,5,15,0.0001,0.0039
8,1,2,15,245.2115,17.8322
8,4,1,15,54.2235,2.4002
8,4,2,15,123.7845,4.8995
8,8,1,15,3029.2494,86.4767
8,8,2,15,9848.0797,258.0728
8,12,5,15,55.6365,2.0054
8,17,2,15,2817.5956,69.9795
8,18,2,15,382.9993,17.7359
8,19,2,15,23.9632,1.3532
8,21,2,15,4516.564,187.9068
8,28,2,15,832.9554,37.4329
8,29,2,15,1395.3396,57.0283
8,29,5,15,111.7088,8.8575
8,31,1,15,27.9176,1.1167
8,35,1,15,1127.6949,52.0597
8,48,2,15,302.159,9.7292
8,49,2,15,2457.9526,108.002
8,56,1,15,6.6486,0.7126
8,56,2,15,187.955,9.7787
17,12,2,15,4704.4854,199.656
17,17,1,15,7533.4867,318.2818
17,17,2,15,1631.5169,63.8452
17,18,1,15,68.8729,2.6789
17,18,2,15,7060.0957,221.0722
17,18,5,15,536.566,15.2859
17,19,2,15,444.3175,16.3291
17,21,2,15,1476.8875,71.6779
17,22,2,15,896.7268,27.0266
17,22,5,15,1384.0458,87.4556
17,29,1,15,115.3351,5.9455
17,37,2,15,839.7541,33.0802
17,39,2,15,3427.2563,124.2415
17,47,2,15,2066.896,116.5056
17,55,1,15,0.0002,0.0511
18,12,2,15,1254.6167,56.2403
18,17,1,15,130.3315,8.312
18,18,1,15,18723.4977,806.1453
18,18,2,15,9503.9163,454.716
18,18,5,15,906.4023,54.5061
18,21,1,15,68.0308,3.0608
18,21,2,15,22.7947,1.2905
18,21,5,15,2824.3683,114.383
18,26,1,15,100.2941,4.0119
18,29,1,15,88.7467,6.0378
21,1,2,15,2410.6418,126.0487
21,1,3,15,594.6313,36.0268
21,9,5,15,1099.8678,49.5149
21,12,1,15,403.8105,32.792
21,12,2,15,4552.9661,213.1488
21,13,2,15,5856.0554,461.0344
21,17,2,15,182.2382,25.3636
21,17,5,15,33.7716,2.2571
21,18,2,15,510.5197,59.547
21,19,5,15,0.0128,0.0124
21,21,1,15,10959.2801,645.4867
21,21,2,15,5585.1121,270.3773
21,21,3,15,21981.9483,1002.0127
21,21,5,15,346.6966,16.3216
21,22,3,15,8337.7578,386.847
21,24,2,15,432.9025,39.1618
21,26,2,15,1107.2755,89.919
21,37,2,15,3499.9424,257.3293
21,37,5,15,899.218,42.693
21,39,1,15,579.7439,36.772
21,39,2,15,559.8879,56.0536
21,39,3,15,5185.4386,233.644
21,39,5,15,1734.0217,78.6814
21,42,2,15,215.0809,17.1079
21,45,1,15,1177.8051,88.7907
21,45,2,15,12312.1351,127.9553
21,47,1,15,2014.665,96.8776
21,47,2,15,2505.0432,150.7937
21,47,3,15,1383.092,61.6866
21,51,1,15,248.7246,35.4311
21,51,2,15,3994.5202,283.6457
21,54,1,15,877.8599,65.7533
21,54,3,15,3832.5527,172.6439
21,55,2,15,55.7902,2.1484
24,11,1,15,14.1859,0.5674
24,24,1,15,1879.5465,77.2714
24,42,1,15,23.2783,2.2158
24,54,1,15,1119.0631,71.7852
29,20,1,15,368.1904,17.5846
29,29,1,15,316.2754,13.9529
29,31,1,15,37.0864,1.4835
30,4,2,15,752.1152,21.1476
30,16,1,15,46.6468,1.8659
30,17,2,15,285.4113,5.7815
30,26,2,15,6160.2166,88.1184
30,27,2,15,9692.4756,144.3174
30,30,1,15,318.4887,4.4943
30,30,2,15,155.2955,2.2734
30,38,2,15,101.1717,1.7893
30,39,2,15,938.2081,20.0006
30,41,1,15,134.3352,5.3734
30,46,1,15,31.0018,1.24
30,53,1,15,187.3798,7.4952
30,53,2,15,3417.7471,41.6149
30,55,2,15,5058.9656,82.1817
30,56,1,15,62.8533,0.7925
30,56,2,15,1026.3285,14.094
35,35,1,15,64.185,2.5674
35,35,2,15,11855.8721,404.2616
35,35,7,15,5559.6436,295.5115
38,1,1,15,7.4411,1.4014
38,6,2,15,4.6928,1.0154
38,19,1,15,12.8501,0.9221
38,26,1,15,4.0046,0.3397
38,38,1,15,2567.5415,43.1122
38,38,2,15,768.5052,13.2837
38,38,7,15,11320.6992,197.5167
38,41,1,15,2.3533,0.7947
38,48,1,15,3.1673,0.1505
39,18,1,15,1.0352,0.9016
39,26,1,15,281.1593,12.295
39,39,1,15,8124.2328,373.9933
39,39,2,15,8168.5582,385.8338
39,39,3,15,4531.2012,267.1478
39,39,5,15,4203.2891,182.0645
39,42,1,15,948.7802,41.564
39,42,2,15,998.0785,51.5599
39,42,5,15,367.7328,15.4659
39,54,3,15,1158.8162,51.5079
39,54,5,15,7360.8921,420.4099
40,5,1,15,57.1231,2.2849
40,22,3,15,691.5488,43.7744
40,40,1,15,308.744,12.269
40,48,5,15,31.9168,0.3938
42,8,2,15,11.8903,1.1971
42,9,1,15,194.6485,7.7859
42,10,1,15,69.4197,5.2436
42,18,1,15,375.4357,80.6334
42,18,2,15,43.0431,10.7988
42,18,5,15,3268.3489,206.6772
42,23,1,15,44.5343,1.7813
42,24,1,15,252.0553,13.268
42,24,2,15,3665.1424,274.0405
42,24,5,15,63.881,0.0001
42,25,1,15,246.0084,11.9948
42,26,1,15,6.8543,1.6881
42,26,2,15,494.7727,30.1898
42,27,2,15,8.7895,1.0032
42,31,2,15,24.4663,4.205
42,33,1,15,84.7424,3.3897
42,34,1,15,302.3716,12.5783
42,36,1,15,698.3552,32.9896
42,37,1,15,418.2092,96.7125
42,37,2,15,590.264,32.4365
42,39,1,15,350.8532,47.3161
42,39,2,15,3637.2313,629.1252
42,39,5,15,5656.1736,322.5224
42,42,1,15,22832.5956,1275.4997
42,42,2,15,6105.2598,359.8852
42,42,3,15,313.4748,16.3804
42,42,5,15,3836.7061,244.5284
42,44,1,15,27.3126,1.0925
42,45,1,15,57.67,14.3537
42,45,2,15,1427.0538,75.1674
42,48,1,15,0.2582,0.2718
42,50,1,15,30.1306,1.2052
42,51,1,15,0.0089,0.0023
42,54,1,15,180.812,14.2121
42,54,5,15,1180.6611,56.1708
42,55,1,15,11.25,1.8037
47,13,2,15,110.3955,8.0188
